Longitud,Latitud,ID_CRE,Razon_Social,Colonia,CP,Municipio,Entidad,Franquicia_Marca,Gas87,Gas91,Diesel
-103.3846,20.58796,9590,"SERVICIOS SAN SEBASTIANITO, S. A. DE C. V.",SAN SEBASTIANITO,45602,SAN PEDRO TLAQUEPAQUE,Jalisco,PEMEX,15.99,16.99,18.99
-98.20581,19.31931,9459,"SERVICIO BICENTENARIO BAPJE, S. A. DE C. V.",INDUSTRIAL,90802,CHIAUTEMPAN,Tlaxcala,BP (BRITISH PETROLEUM),14.99,15.87,
-100.1979,25.78071,9912,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",S/C,66600,APODACA,Nuevo Leon,Oxxo Gas,16.58,18.05,
-100.9748,25.40522,9781,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",VALLE SANTA ELENA,25023,SALTILLO,Coahuila,Oxxo Gas,13.9,15.9,
-100.2766,25.80285,9543,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",S/C,66052,GENERAL ESCOBEDO,Nuevo Leon,Oxxo Gas,16.58,18.05,19.89
-100.4006,25.76353,9632,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",BARRIO CHAPULTEPEC CD. SOLIDARIDAD,64102,MONTERREY,Nuevo Leon,Oxxo Gas,15.49,16.49,
-100.1636,25.70077,9808,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",FRACCIONAMIENTO PRIVADAS DE SAN MIGUEL,67114,GUADALUPE,Nuevo Leon,Oxxo Gas,16.58,18.05,
-100.3565,25.69741,9710,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",CUMBRES 1ER. SECTOR,64610,MONTERREY,Nuevo Leon,Oxxo Gas,16.78,18.18,
-98.20746,19.03334,9697,"SERVICIO PUEBLA BAPJE, S. A. DE C. V.",CHULA VISTA,72420,PUEBLA,Puebla,BP (BRITISH PETROLEUM),14.99,15.63,18.39
-92.23048,14.89108,9598,"INMOBILIARIA EL MANGUITO, S. A. DE C. V.",EL SACRIFICIO,30870,TUXTLA CHICO,Chiapas,PEMEX,13.98,14.94,18.69
-100.3218,25.82234,9592,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",S/C,N/D,GENERAL ESCOBEDO,Nuevo Leon,Oxxo Gas,16.39,17.79,19.69
-100.2952,25.69842,9814,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",MODERNA,64530,MONTERREY,Nuevo Leon,Oxxo Gas,16.58,18.05,
-99.17966,19.78289,9494,"INMOBILIARIA TERRODEM, S. A. DE C. V.",BARRIO SANTA MARÍA CALIACAC,54770,TEOLOYUCÁN,Estado de Mexico,PEMEX,14.5,16.68,17.19
-100.2172,25.8148,9563,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",FRACCIONAMIENTO VALLE DEL SALDUERO,66610,APODACA,Nuevo Leon,Oxxo Gas,16.78,18.18,
-100.1859,25.64467,9918,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",JARDINES DE LA SILLA,67192,GUADALUPE,Nuevo Leon,Oxxo Gas,16.58,18.05,
-115.5189,32.64614,9893,"AUTOSERVICIOS ALFA, S. A. DE C. V.",RESIDENCIAL SANTA BARBARA,21130,MEXICALI,Baja California,PEMEX,13.95,15.74,
-100.3985,25.66107,9904,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",CENTRO,66230,SAN PEDRO GARZA GARCÍA,Nuevo Leon,Oxxo Gas,16.59,17.99,19.89
-100.4583,25.66235,9556,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",ENRIQUE RANGEL,66354,SANTA CATARINA,Nuevo Leon,Oxxo Gas,16.58,18.05,
-98.26531,19.02075,9911,"SINERGIA DE ENERGÉTICOS, S. A. DE C. V.",UNIDAD TERRITORIAL ATLIXCAYOLT,72820,SAN ANDRÉS CHOLULA,Puebla,SHELL,14.14,14.89,18.19
-104.8994,21.22784,9686,JUAN JOSÉ DE JESÚS FLORES ORTIZ,DEL BOSQUE,63700,COMPOSTELA,Nayarit,PEMEX,16.99,18.69,20.69
-98.26746,19.0223,9712,"SINERGIA DE ENERGÉTICOS, S. A. DE C. V.",JUNTA AUXILIAR,72820,SAN ANDRÉS CHOLULA,Puebla,SHELL,14.14,15.89,18.79
-100.3815,20.65404,9536,JOSÉ VALENTIN FERNÁNDEZ ZARZA,SAN JOSÉ EL ALTO,76140,QUERÉTARO,Queretaro,PEMEX,14.88,16.99,18.89
-98.13495,19.41348,9373,"SERVICIO LA VIA BAPJE, S. A. DE C. V.",CENTRO,90300,APIZACO,Tlaxcala,BP (BRITISH PETROLEUM),14.98,15.96,18.53
-98.22966,19.04791,9766,"SINERGIA DE ENERGÉTICOS, S. A. DE C. V.",SANTA CRUZ LOS ANGELES,72400,PUEBLA,Puebla,SHELL,14.28,15.29,
-99.5087,19.4121,9422,ARTURO JOAQUIN RUIZ GUTIERREZ,S/C,52060,XONACATLÁN,Estado de Mexico,PEMEX,14.89,15.99,18.69
0,0,9571,"NUESTRA SEÑORA DEL TEPEYAC, S. A. DE C. V.",EJIDO CALZADAS ANEXOS 14 Y 15,N/D,COSOLEACAQUE,Veracruz,PEMEX,,,
-99.7824,19.5749,9375,EDZON RUIZ ESQUIVEL,EMILIANO ZAPATA (SANTO DOMINGO),50770,IXTLAHUACA,Estado de Mexico,PEMEX,14.99,15.8,18.85
-109.9102,27.48726,9915,JUAN ANTONIO ALBERTO HERNÁNDEZ GONZÁLEZ,EL CAMPANARIO,85000,CAJEME,Sonora,PEMEX,15.97,16.98,19.4
-100.3649,25.65837,9298,"SERVICIO DEL VALLE MORENO, S. A. DE C. V.",DEL VALLE,66220,SAN PEDRO GARZA GARCÍA,Nuevo Leon,PEMEX,16.5,18,
-101.0226,25.41891,9555,"SERVICIOS ESTATUA, S. A. DE C. V.",RODRIGUEZ GUAYULERA,25180,SALTILLO,Coahuila,PEMEX,14.35,14.9,
-98.20129,19.05647,9643,"NACOZARI GASOLINERIA, S. A. DE C. V.",EL TAMBORCITO,72094,PUEBLA,Puebla,GULF,14.99,15.99,18.09
-98.89523,19.46424,9387,"INMOBILIARIA DMG, S. A. DE C. V.",MONTECILLOS,56230,TEXCOCO,Estado de Mexico,PEMEX,14.59,15.99,
-114.7326,32.71629,9351,JESÚS GARIBAY ESPINOZA,ALGODONES,21840,MEXICALI,Baja California,PEMEX,13.99,,
-100.6801,20.55442,9342,"RR&V ASOCIADOS, S. A. DE C. V.",ACEQUIA GRANDE,38160,APASEO EL GRANDE,Guanajuato,PEMEX,14.9,16.99,18.93
-94.55234,18.15133,9711,"NUESTRA SEÑORA DEL TEPEYAC, S. A. DE C. V.",S/C,96530,COATZACOALCOS,Veracruz,PEMEX,14.59,15.87,
-98.14963,19.05195,9582,"GASOLINERAS XONACATEPEC, S. A. DE C. V.",LÁZARO CÁRDENAS,72820,PUEBLA,Puebla,PEMEX,13.89,13.99,18.56
-115.4282,32.58112,9763,RAMONA SALAS,CERRO PRIETO 2,21700,MEXICALI,Baja California,PEMEX,13.29,14.29,18
-105.1933,20.80677,9581,NEREO FIERROS GONZÁLEZ,S/C,63730,BAHÍA DE BANDERAS,Nayarit,PEMEX,16.95,17.95,20.3
-108.9372,27.02465,9568,JESÚS SALIDO BALDERRAMA,CENTRO,85760,ALAMOS,Sonora,PEMEX,17,,20.9
-99.79848,19.56088,9339,"GRUPO GASOLINERO IXTLAHUAQUENSE, S. A. DE C. V.",SAN ILDEFONSO,50740,IXTLAHUACA,Estado de Mexico,PEMEX,14.99,15.8,18.9
-115.2542,32.24884,9794,RAMONA SALAS,EJ. DURANGO,21735,MEXICALI,Baja California,PEMEX,13.99,15.29,18.1
-108.9446,27.02778,9552,JESÚS SALIDO BALDERRAMA,LOS GUAYPARINES,85760,ALAMOS,Sonora,PEMEX,17,18.7,20.9
-115.4201,32.56289,9566,"EL CHINTOLO, S. A. DE C. V.",DESARROLLO IND. COLORADO 2DA ETAPA,21397,MEXICALI,Baja California,PEMEX,12.99,14.59,17.89
-99.6671,19.25708,9424,"GASOLINERIA PERMO, S. A. DE C. V.",OCHO CEDROS,50170,TOLUCA,Estado de Mexico,PEMEX,14.84,15.69,
-115.5395,32.62169,9894,"AUTO SERVICIO EL TOLO, S. A. DE C. V.",HUERTAS DE LA PROGRESO,21190,MEXICALI,Baja California,PEMEX,12.99,14.89,
-98.24788,19.32499,9378,LUZ HAYDEE RODRÍGUEZ MENA,CHAMIZAL,90160,TOTOLAC,Tlaxcala,PEMEX,15.39,15.88,18.52
-101.6334,21.14073,9548,"HIDROSINA PLUS, S. A. P. I. DE C. V.",FRACCIONAMIENTO SAN CAYETANO DE MEDINA,37235,LEÓN,Guanajuato,Hidrosina,15.85,17.35,
-99.9997,19.4172,9737,"GASOLINERIA LOS PINOS, S. A. DE C. V.",JESÚS MARIA,50960,VILLA VICTORIA,Estado de Mexico,PEMEX,15.69,17.19,19.39
-100.2389,25.70346,9355,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",CENTRAL DE CARGA,67129,GUADALUPE,Nuevo Leon,Oxxo Gas,16.58,18.05,19.89
-92.97094,17.97034,9461,"HIDROSINA PLUS, S. A. P. I. DE C. V.",18 DE MARZO,86140,CENTRO,Tabasco,Hidrosina,14.25,14.75,
-100.3035,25.70356,9717,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",VICTORIA,64520,MONTERREY,Nuevo Leon,Oxxo Gas,16.58,18.05,19.89
-103.2189,20.50296,9300,"GASOLINERA EL CERRO CHATO, S. A. DE C. V.",EL MUELLE,45683,EL SALTO,Jalisco,PEMEX,15.5,17.83,18.98
-107.4262,24.74843,9827,"HIDROSINA PLUS, S. A. P. I. DE C. V.",INFONAVIT BARRANCOS,80190,CULIACÁN,Sinaloa,Hidrosina,15.15,17.95,
-114.855,32.63291,9410,RIGOBERTO MAGAÑA MAGAÑA,CIUDAD MORELOS,21960,MEXICALI,Baja California,PEMEX,13.39,,
-97.81053,19.81879,9608,ARNULFO BARRIOS ACO,ZOYATITLA,73690,TETELA DE OCAMPO,Puebla,PEMEX,19.25,,20.98
-103.3949,25.53483,9877,"HIDROSINA PLUS, S. A. P. I. DE C. V.",LA MERCED,27000,TORREÓN,Coahuila,Hidrosina,15.59,17.15,
-99.7284,19.4508,9365,"SERVICIO COPROPEM, S. A. DE C. V.",STA. JUANA 2DA SECCION,50900,ALMOLOYA DE JUÁREZ,Estado de Mexico,PEMEX,15.49,16.29,19.34
-104.6425,24.03082,9315,"HIDROSINA PLUS, S. A. P. I. DE C. V.",NUEVA VIZCAYA,34080,DURANGO,Durango,Hidrosina,15.59,16.15,
-102.2814,21.84588,9453,"SUPERSERVICIO TERECAR, S. A. DE C. V.",CIUDAD INDUSTRIAL,20290,AGUASCALIENTES,Aguascalientes,EXXON MOBIL,14.82,15.83,21.71
-100.8362,20.53148,9801,"HIDROSINA PLUS, S. A. P. I. DE C. V.",FRACCIONAMIENTO CELAYA,38020,CELAYA,Guanajuato,Hidrosina,14.79,15.25,
-101.198,20.56279,9668,"HIDROSINA PLUS, S. A. P. I. DE C. V.",EL EDEN,36780,SALAMANCA,Guanajuato,Hidrosina,14.89,15.35,
-99.33463,20.05827,9903,"HIDROSINA PLUS, S. A. P. I. DE C. V.",SALITRE,42800,TULA DE ALLENDE,Hidalgo,Hidrosina,14.65,15.29,
-104.3287,24.3936,9790,"ESTACIÓN DE GAS SANTA MÓNICA, S. A. DE C. V.",LOCALIDAD FRANCISCO I. MADERO,34770,PÁNUCO DE CORONADO,Durango,PEMEX,15.8,17.58,19.97
-102.3274,21.87259,9330,"SUPERSERVICIO TERECAR, S. A. DE C. V.",FRANCISCO VIILLA,20800,AGUASCALIENTES,Aguascalientes,EXXON MOBIL,14.72,15.71,21.39
-100.2938,20.13303,9587,"ESTACIÓN DE SERVICIOS EL MIRADOR, S. A. DE C. V.",CENTRO,61000,EPITACIO HUERTA,Michoacan,GULF,16.9,,19.4
-96.2452,18.33905,9864,"COMBUSTIBLES DE LA CUENCA DEL PAPALOAPAN, S. A. DE C. V.",VISTA HERMOSA,95370,TIERRA BLANCA,Veracruz,PEMEX,15.4,16.2,18.35
-103.4594,25.53625,9626,"ENERGÍA Y SERVICIOS COORDINADOS, S. A. DE C. V.",CENTRO,27000,TORREÓN,Coahuila,Mi Gasolina,13.99,15.99,18.99
-99.27917,19.59306,9595,"SERVICIO LA COLMENA, S. A. DE C. V.",AMPLIACIÓN FRANCISCO SARABIA,54400,NICOLÁS ROMERO,Estado de Mexico,PEMEX,14.29,15.99,17.49
-103.4401,20.4687,9364,"TLAJOGAS, S. A. DE C. V.",CENTRO,45640,TLAJOMULCO DE ZÚÑIGA,Jalisco,PEMEX,16.34,18.52,19.2
-98.29262,19.02417,9833,"AUTOSERVICIO GUADALUPANO, S. A. DE C. V.",SANTA CATARINA MARTIR,72820,SAN ANDRÉS CHOLULA,Puebla,TOTAL,14.18,14.68,18.53
-98.90656,17.00548,9694,"SERVICIO FERNÁNDEZ HNOS, S. A. DE C. V.",S/C,71000,PUTLA VILLA DE GUERRERO,Oaxaca,PEMEX,16.47,16.72,19.85
-98.21167,19.05258,9586,"GASOLINERA LA POBLANITA, S. A. DE C. V.",BARRIO DE SAN MATIAS,72090,PUEBLA,Puebla,EXXON MOBIL,14,15.03,
-104.0714,20.77366,9681,"SÚPER SERVICIO 5 MINAS, S. A. DE C. V.",S/C,46500,ETZATLÁN,Jalisco,PEMEX,15.45,16.95,18.6
-98.10734,25.98682,9542,LAURA DEL CARMEN SALINAS GARZA,CENTRO,88900,RÍO BRAVO,Tamaulipas,PEMEX,12.09,14.19,19.79
-98.20337,18.97244,9818,"GASOLINERA LA POBLANITA, S. A. DE C. V.",BARRIO DE SAN JUAN,72580,PUEBLA,Puebla,EXXON MOBIL,14.28,15.14,17.81
-93.37753,17.97556,9872,"HIDROSINA PLUS, S. A. P. I. DE C. V.",RANCHERIA PASO Y PLAZA CÁRDENAS,86540,CÁRDENAS,Tabasco,Hidrosina,15.39,16.39,
-103.7348,20.66058,9486,"SÚPER SERVICIO LOS CAÑAVERLAES, S. A. DE C. V.",S/C,45300,TALA,Jalisco,PEMEX,15.45,16.95,18.6
-98.29044,19.02609,9705,"FORZA GAS, S. A. DE C. V.",SAN BERNARDINO TLAXCALANCINGO,72820,SAN ANDRÉS CHOLULA,Puebla,TOTAL,14.18,14.68,18.53
-98.09258,25.98635,9617,"COMBUSTIBLES Y LUBRICANTES MESA, S. A. DE C. V.",CENTRO,88900,RÍO BRAVO,Tamaulipas,PEMEX,12.09,14.19,
-93.21881,18.2744,9832,"HIDROSINA PLUS, S. A. P. I. DE C. V.",LÓPEZ MATEOS,86630,COMALCALCO,Tabasco,Hidrosina,15.09,16.49,
-95.15278,18.43283,9423,"PARADOR LOS TUXTLAS, S. A. DE C. V.",CATEMACO,95870,CATEMACO,Veracruz,PEMEX,14.34,14.45,17.5
-96.26958,19.17582,9341,MIGUEL NICEFORO GARCÍA PALACIOS,SANTA RITA,91690,VERACRUZ,Veracruz,PEMEX,15.39,16.12,18.2
-99.18695,19.45992,9418,"HIDROSINA PLUS, S. A. P. I. DE C. V.",TACUBA,11410,MIGUEL HIDALGO,Ciudad de Mexico,Hidrosina,16.49,,18.99
-94.54125,17.99486,9584,"HIDROSINA PLUS, S. A. P. I. DE C. V.",CUAUHTEMOC,96880,MINATITLÁN,Veracruz,Hidrosina,14.15,14.55,
-98.27374,19.04188,9798,"SERVICIO MOLINO DEL REY, S. A. DE C. V.",CAMPESTRE MORILLOTLA,72810,SAN ANDRÉS CHOLULA,Puebla,TOTAL,15.9,14.88,18.18
-97.10799,18.86184,9578,"HIDROSINA PLUS, S. A. P. I. DE C. V.",CENTRO,94300,ORIZABA,Veracruz,Hidrosina,14.25,14.85,
-101.5965,19.54611,9448,"IMPULSORA DE SERVICIO Y TURISMO CALTZONTZIN, S. A. DE C. V.",TZURUMUTARO,61615,PÁTZCUARO,Michoacan,PEMEX,15.05,16.1,18.99
0,0,9388,"OPERADORA BOLBORETA, S. A. DE C. V.",LOS HEROES TECAMAC II,55764,TECÁMAC,Estado de Mexico,PEMEX,,,
-98.19716,23.78216,9691,"COMBUSTIBLES Y LUBRICANTES AME, S. A. DE C. V.",ZONA CENTRO,87670,SOTO LA MARINA,Tamaulipas,PEMEX,15.2,16.35,18.6
-98.0687,25.97927,9855,ZACARIAS MELHEM SALINAS,LA PAZ,88900,RÍO BRAVO,Tamaulipas,PEMEX,12.09,14.19,19.79
-98.29959,19.07025,9600,"ESTACIÓN FORJADORES, S. A. DE C. V.",CHOLULA DE RIVADAVIA,72750,SAN PEDRO CHOLULA,Puebla,TOTAL,14.08,14.48,17.72
-96.65831,18.60271,9723,ROSALIO VELAZQUEZ CADEZA,S/C,68410,COSOLAPA,Oaxaca,PEMEX,16.42,16.77,20.2
-98.22176,19.31729,9385,"HIDROSINA PLUS, S. A. P. I. DE C. V.",S/C,90100,TLAXCALA,Tlaxcala,Hidrosina,15.15,16.05,
-100.9472,22.19061,9359,"SERVICIO DEL MONTE, S. A. DE C. V.",S/C,78000,SOLEDAD DE GRACIANO SÁNCHEZ,San Luis Potosi,Gaso Max,14.27,15.03,18.62
-98.28426,19.09676,9747,"POLIGAS, S. A. DE C. V.",S/C,72761,CUAUTLANCINGO,Puebla,TOTAL,14.33,14.98,17.83
-96.91138,19.56858,9779,"SERVICIO PALVEG, S. A. DE C. V.",JOSÉ VASCONSELOS,91001,XALAPA,Veracruz,PEMEX,14.99,15.49,
-108.9833,29.69099,9415,RODOLFO MONGE CRUZ,S/C,84440,NÁCORI CHICO,Sonora,PEMEX,16.89,,21.99
-102.2539,21.8932,9744,"SUPERSERVICIO TERECAR, S. A. DE C. V.",MUNICIPIO LIBRE,20199,AGUASCALIENTES,Aguascalientes,EXXON MOBIL,15.22,16.51,21.39
-103.4893,25.52176,9606,"GASOEXPRESS SÚPER SERVICIOS, S. A. DE C. V.",EL GUARACHE,35150,LERDO,Durango,PEMEX,15.6,17.3,19.25
-107.3708,24.76818,9880,"HIDROSINA PLUS, S. A. P. I. DE C. V.",LÁZARO CÁRDENAS,80000,CULIACÁN,Sinaloa,Hidrosina,15.15,18.15,
-100.91,25.43558,9754,JUAN MANUEL MUÑOZ LUEVANO,PUERTA DEL ORIENTE,25016,SALTILLO,Coahuila,PEMEX,14.99,17.99,21.32
-104.5924,25.1458,9695,"GASOLINERA IGLUF, S. A. DE C. V.",S/C,35760,RODEO,Durango,PEMEX,16.6,16.9,20.5
-100.3081,25.66034,9430,SERGIO XAVIER GARCÍA ANCIRA,INDEPENDENCIA,64720,MONTERREY,Nuevo Leon,FULLOK,15.39,16.39,
-103.4898,19.81225,9306,"GASOLINERA LOS SAUCES DE LA COFRADIA, S. A. DE C. V.",SAN SEBASTIAN DEL SUR,49120,GÓMEZ FARÍAS,Jalisco,PEMEX,16.7,17.68,19.5
-98.2322,19.06378,9474,"GASOLINERA JAPA, S. A. DE C. V.",LA LIBERTAD,72130,PUEBLA,Puebla,PEMEX,14.45,15.28,18.2
-93.16425,18.06922,9597,"HIDROSINA PLUS, S. A. P. I. DE C. V.",TLAJOMULCO,86690,CUNDUACÁN,Tabasco,Hidrosina,14.75,15.35,
-99.07291,19.50303,9509,"SERVICIO ECOLOGICO RÍO DE LOS REMEDIOS, S. A. DE C. V.",GRANJAS VALLE DE GUADALUPE,55270,ECATEPEC DE MORELOS,Estado de Mexico,PEMEX,14.98,16.48,
-98.24838,26.06061,9616,EDNA GRACIELA DAVILA CORONA,NUEVO AMANECER,88786,REYNOSA,Tamaulipas,PEMEX,12.28,14.18,21.09
-117.0195,32.43452,9409,"NICROC INMOBILIARIA, S. A. DE C. V.",FRACCIONAMIENTO URBIQUINTA VERSALLES,22645,TIJUANA,Baja California,PEMEX,13.99,15.79,16.99
-98.01246,19.43341,9693,"SERVICIOS EL ANDARIEGO, S. A. DE C. V.",VELAZCO,90465,XALOZTOC,Tlaxcala,BP (BRITISH PETROLEUM),14.39,15.89,17.99
-98.14409,19.40338,9390,"SERVICIOS EL ANDARIEGO, S. A. DE C. V.",LOMAS DE SANTA ANITA HUILOAC,90407,APIZACO,Tlaxcala,BP (BRITISH PETROLEUM),14.65,15.99,18.09
-107.1542,24.29906,9635,ASOCIACIÓN DE AGRICULTORES RÍO SAN LORENZO,S/C,80484,CULIACÁN,Sinaloa,PEMEX,15.9,19.72,19.89
-110.9246,27.94699,9746,"GLV GASOLINERA LAS VILLAS, S. A. DE C. V.",LOS LAGOS GUAYMAS,85420,GUAYMAS,Sonora,ARCO,17.09,18.79,
-117.0558,32.35703,9585,"CHALOGAS INMOBILIARIA, S. A. DE C. V.",LÓPEZ GUTIERREZ,22710,PLAYAS DE ROSARITO,Baja California,PEMEX,14.99,17.89,18.59
-99.01105,19.4192,9340,"COMERCIALIZADORA CONEZA, S. A. DE C. V.",AURORA,57000,NEZAHUALCÓYOTL,Estado de Mexico,PEMEX,15.2,16.76,
-97.42865,20.96281,9890,"EL OASIS EN EL LIBRAMIENTO, S. A. DE C. V.",VILLA ROSITA,92860,TUXPAN,Veracruz,PEMEX,15.3,16.4,19.15
-100.3097,25.7081,9748,"ENERGÉTICOS PARA TODOS, S. A. DE C. V.",DEL NORTE,64500,MONTERREY,Nuevo Leon,PEMEX,19.91,21.45,21.05
-100.9296,22.16812,9452,"COMBURED, S. A. DE C. V.",SAN FRANCISCO,78435,SOLEDAD DE GRACIANO SÁNCHEZ,San Luis Potosi,EXXON MOBIL,13.89,14.59,17.65
-113.5457,31.30385,9323,"FONATUR OPERADORA PORTUARIA, S. A. DE C. V.",RECINTO PORTUARIO,83550,PUERTO PEÑASCO,Sonora,PEMEX,16.5,,18.5
-106.4065,23.25575,9757,IRENE GUADALUPE NAVIDAD CÁRDENAS,BUROCRATA,82173,MAZATLÁN,Sinaloa,PEMEX,15.5,15.5,
-98.49334,24.20953,9530,"COMBUSTIBLES Y LUBRICANTES RIUZ, S. A. DE C. V.",SANTANDER JIMENEZ,87700,JIMÉNEZ,Tamaulipas,PEMEX,14.65,17.85,18.7
-97.89882,18.96073,9901,"ENERGÉTICOS DE TEPEACA, S. A. DE C. V.",CENTRO,75200,TEPEACA,Puebla,BP (BRITISH PETROLEUM),15.29,16.79,18.49
-89.70388,20.48297,9440,"SERVICIO YUCATANENSE, S. DE R. L. DE C. V.",S/C,97840,MUNA,Yucatan,PEMEX,16.95,,19.67
-98.92957,19.39969,9457,"SERVICIO MAGNOLIAS , S. A. DE C. V.",EMILIANO ZAPATA,56370,CHICOLOAPAN,Estado de Mexico,PEMEX,13.98,17.48,17.88
-106.4546,23.26741,9472,"FONATUR OPERADORA PORTUARIA, S. A. DE C. V.",MARINA MAZATLAN,82040,MAZATLÁN,Sinaloa,PEMEX,15.6,,19.6
-98.22662,26.02028,9900,"SERVICIOS Y MANTENIMIENTO DEL NORTE DE REYNOSA, S. A. DE C. V.",BIENESTAR,88788,REYNOSA,Tamaulipas,PEMEX,12.19,,21.05
-100.29,25.6798,9372,MARÍA DEL CARMEN ANDREA ESTRADA NAVARRO,OBRERA,64010,MONTERREY,Nuevo Leon,PEMEX,16.72,18.72,
-88.18887,20.68964,9313,"COMBUSTIBLES DE SUROESTE, S. A. DE C. V.",S/C,97780,VALLADOLID,Yucatan,PEMEX,16.3,17.37,
-99.69473,19.87104,9441,"SERVICIO ESTRELLA JUNA, S. A. DE C. V.",PRIMERA MANZANA DE RINCON DE BUCIO,50500,TIMILPAN,Estado de Mexico,PEMEX,14.99,15.99,18.97
-102.0677,20.14173,9716,DAVID ARROYO ARROYO,BARRIO DE SAN ANTONIO,59440,CHURINTZIO,Michoacan,PEMEX,16.59,17.35,19.99
-96.50555,19.34075,9825,"SÚPER SERVICIO TAMARINDO, S. A. DE C. V.",S/C,91639,PUENTE NACIONAL,Veracruz,PEMEX,13.7,14.2,17.81
-97.42742,20.58131,9875,"SILCAR COMBUSTIBLES, S. A. DE C. V.",FRACCIONAMIENTO VILLA DE LAS FLORES,93306,POZA RICA DE HIDALGO,Veracruz,PEMEX,14.29,15.39,18.89
-107.3928,24.86332,9432,SILVIA KARINA ESPINOZA MEDINA,LOS MEZCALES,80010,CULIACÁN,Sinaloa,PEMEX,14.89,18.59,19.75
-107.3869,24.84584,9325,SILVIA KARINA ESPINOZA MEDINA,LOMBARDO TOLEDANO,80010,CULIACÁN,Sinaloa,PEMEX,14.89,18.59,19.75
-99.50144,17.54226,9367,"SERVICIO CENTRO COMERCIAL CHILPANCINGO, S. A. DE C. V.",TEQUICORRAL,39068,CHILPANCINGO DE LOS BRAVO,Guerrero,BP (BRITISH PETROLEUM),16.21,16.66,
-103.0526,23.83521,9848,"DISTRIBUIDORA DE COMBUSTIBLES DE ZACATECAS, S. A. DE C. V.",IGNACIO ALLENDE,98400,RÍO GRANDE,Zacatecas,PEMEX,15.79,17.39,19.48
-99.48233,17.51567,9771,"SERVICIO CENTRO COMERCIAL CHILPANCINGO, S. A. DE C. V.",SALUBRIDAD,39096,CHILPANCINGO DE LOS BRAVO,Guerrero,PEMEX,16.13,16.58,20.08
-98.19415,19.0002,9435,"ESTACIÓN DE SERVICIO UNIVERSITARIA, S. DE R. L. DE C. V.",JARDINES DE SAN MANUEL,77570,PUEBLA,Puebla,PEMEX,13.99,14.39,17.39
-107.3935,24.87018,9728,SILVIA KARINA ESPINOZA MEDINA,LOMA DE RODRIGUERA,80019,CULIACÁN,Sinaloa,PEMEX,15.99,19.99,19.99
-103.411,20.51475,9828,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",S/C,45650,TLAJOMULCO DE ZÚÑIGA,Jalisco,Oxxo Gas,15.89,17.3,19.16
-99.68023,19.28097,9797,"SERVICIO LAS FACULTADES, S. A. DE C. V.",NUEVA OXTOTITLAN,50100,TOLUCA,Estado de Mexico,PEMEX,14.29,15.47,18.99
-88.30641,18.49824,9886,"COMBUSTIBLES Y LUBRICANTES HANDALL, S. A. DE C. V.",CENTRO,77000,OTHÓN P. BLANCO,Quintana Roo,PEMEX,15.65,16.59,18.99
-102.5735,22.75504,9304,"DISTRIBUIDORA DE COMBUSTIBLES DE ZACATECAS, S. A. DE C. V.",LOMAS DE LA ISABELICA,98050,ZACATECAS,Zacatecas,PEMEX,14.48,15.68,19.53
-100.2652,25.67954,9520,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",CENTRO,67100,GUADALUPE,Nuevo Leon,Oxxo Gas,14.7,16.5,
-100.2256,25.7835,9501,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",S/C,66610,APODACA,Nuevo Leon,Oxxo Gas,16.58,18.05,
-101.8835,19.20064,9495,SILVINO IBARRA MORA,LA PAROTA,61750,NUEVO URECHO,Michoacan,PEMEX,15.17,15.19,18.14
-98.87326,19.20284,9682,OTHON FELIPE CEJUDO ROMERO,ZONA INDUSTRIAL TEMAMATLA,56650,TEMAMATLA,Estado de Mexico,PEMEX,14.39,15.09,17.79
-100.2697,25.66594,9813,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",VALLE DE CHAPULTEPEC,67140,GUADALUPE,Nuevo Leon,Oxxo Gas,16.61,17.99,
-102.292,20.32857,9642,"GASOLINERA SERVICIO BRAVO, S. A. DE C. V.",NATALIO VAZQUEZ PALLARES,59250,YURÉCUARO,Michoacan,PEMEX,15.6,17.2,19.1
-103.4371,20.65886,9633,OTON ZAZUETA BELTRAN,EL COLLI,45070,ZAPOPAN,Jalisco,PEMEX,15.5,15.5,
